117.9	0.245363
118	0.245462
118.1	0.245579
118.2	0.245688
118.3	0.245775
118.4	0.24587
118.5	0.245989
118.6	0.246122
118.7	0.246272
118.8	0.246421
118.9	0.246571
119	0.246727
119.1	0.246878
119.2	0.247009
119.3	0.247142
119.4	0.247269
119.5	0.247388
119.6	0.247509
119.7	0.247626
119.8	0.24774
119.9	0.247859
120	0.247981
120.1	0.248105
120.2	0.248217
120.3	0.248315
120.4	0.248416
120.5	0.248527
120.6	0.248643
120.7	0.248751
120.8	0.248848
120.9	0.248956
121	0.24907
121.1	0.249188
121.2	0.249297
121.3	0.249388
121.4	0.24949
121.5	0.2496
121.6	0.249715
121.7	0.24983
121.8	0.249948
121.9	0.25007
122	0.250198
122.1	0.250301
122.2	0.250385
122.3	0.250471
122.4	0.250566
122.5	0.25068
122.6	0.250795
122.7	0.250889
122.8	0.250978
122.9	0.251071
123	0.251159
123.1	0.251258
123.2	0.25136
123.3	0.251475
123.4	0.251594
123.5	0.251699
123.6	0.25179
123.7	0.25188
123.8	0.25197
123.9	0.252051
124	0.252121
124.1	0.252197
124.2	0.252305
124.3	0.252429
124.4	0.252566
124.5	0.252706
124.6	0.252839
124.7	0.252972
124.8	0.2531
124.9	0.253197
125	0.253298
125.1	0.253421
125.2	0.253566
125.3	0.253696
125.4	0.253826
125.5	0.253957
125.6	0.254081
125.7	0.254188
125.8	0.254288
125.9	0.254404
126	0.254526
126.1	0.254628
126.2	0.254713
126.3	0.254788
126.4	0.254848
126.5	0.254897
126.6	0.254935
126.7	0.254977
126.8	0.255034
126.9	0.255119
127	0.255235
127.1	0.255363
127.2	0.255493
127.3	0.255639
127.4	0.255786
127.5	0.255913
127.6	0.256013
127.7	0.256118
127.8	0.256232
127.9	0.256348
128	0.256461
128.1	0.256582
128.2	0.25669
128.3	0.256787
128.4	0.25688
128.5	0.256978
128.6	0.257092
128.7	0.25719
128.8	0.257263
128.9	0.257333
129	0.257425
129.1	0.257527
129.2	0.257631
129.3	0.257736
129.4	0.25785
129.5	0.257957
129.6	0.258054
129.7	0.258141
129.8	0.258233
129.9	0.258328
130	0.258437
130.1	0.25855
130.2	0.25868
130.3	0.258812
130.4	0.25893
130.5	0.25904
130.6	0.259153
130.7	0.259259
130.8	0.259343
130.9	0.259427
131	0.259509
131.1	0.259615
131.2	0.259729
131.3	0.259855
131.4	0.259986
131.5	0.260105
131.6	0.260202
131.7	0.260289
131.8	0.260379
131.9	0.26048
132	0.260602
132.1	0.260728
132.2	0.260857
132.3	0.260997
132.4	0.261126
132.5	0.261238
132.6	0.261348
132.7	0.261467
132.8	0.261586
132.9	0.261698
133	0.261788
133.1	0.261872
133.2	0.261962
133.3	0.262065
133.4	0.26217
133.5	0.262247
133.6	0.262307
133.7	0.262374
133.8	0.262475
133.9	0.2626
134	0.262738
134.1	0.262866
134.2	0.262976
134.3	0.2631
134.4	0.263238
134.5	0.26336
134.6	0.263476
134.7	0.263581
134.8	0.263688
134.9	0.263795
135	0.26389
135.1	0.263978
135.2	0.264062
135.3	0.264145
135.4	0.264243
135.5	0.264339
135.6	0.264414
135.7	0.264488
135.8	0.264576
135.9	0.264668
136	0.264763
136.1	0.264851
136.2	0.264943
136.3	0.265052
136.4	0.26517
136.5	0.265293
136.6	0.265396
136.7	0.265482
136.8	0.265574
136.9	0.265679
137	0.265784
137.1	0.265915
137.2	0.266056
137.3	0.266193
137.4	0.266319
137.5	0.266424
137.6	0.266508
137.7	0.266591
137.8	0.266681
137.9	0.266777
138	0.266879
138.1	0.266999
138.2	0.267128
138.3	0.267267
138.4	0.267392
138.5	0.26749
138.6	0.267575
138.7	0.267676
138.8	0.26779
138.9	0.267896
139	0.267988
139.1	0.268069
139.2	0.268149
139.3	0.268245
139.4	0.268322
139.5	0.268402
139.6	0.268519
139.7	0.268641
139.8	0.268762
139.9	0.268876
140	0.268968
140.1	0.269042
140.2	0.269107
140.3	0.269196
140.4	0.269315
140.5	0.269427
140.6	0.269544
140.7	0.269672
140.8	0.269817
140.9	0.269951
141	0.270084
141.1	0.270214
141.2	0.270351
141.3	0.270485
141.4	0.270616
141.5	0.270728
141.6	0.270819
141.7	0.270913
141.8	0.270999
141.9	0.271086
142	0.271171
142.1	0.271249
142.2	0.271323
142.3	0.271401
142.4	0.271487
142.5	0.271597
142.6	0.271725
142.7	0.271866
142.8	0.271988
142.9	0.272102
143	0.272199
143.1	0.272298
143.2	0.272392
143.3	0.272472
143.4	0.27256
143.5	0.272648
143.6	0.272729
143.7	0.27283
143.8	0.272946
143.9	0.273058
144	0.273152
144.1	0.27324
144.2	0.273336
144.3	0.273408
144.4	0.273489
144.5	0.273583
144.6	0.273683
144.7	0.273779
144.8	0.273876
144.9	0.27396
145	0.274037
145.1	0.274112
145.2	0.274206
145.3	0.274303
145.4	0.274414
145.5	0.27452
145.6	0.274621
145.7	0.274707
145.8	0.274806
145.9	0.274924
146	0.275024
146.1	0.27512
146.2	0.275227
146.3	0.275324
146.4	0.275414
146.5	0.275486
146.6	0.275555
146.7	0.275626
146.8	0.27572
146.9	0.275824
147	0.27592
147.1	0.276032
147.2	0.276158
147.3	0.2763
147.4	0.276435
147.5	0.27655
147.6	0.276637
147.7	0.276699
147.8	0.276752
147.9	0.276818
148	0.276897
148.1	0.276987
148.2	0.277097
148.3	0.27722
148.4	0.277359
148.5	0.277493
148.6	0.277629
148.7	0.27775
148.8	0.27784
148.9	0.27792
149	0.278
149.1	0.278079
149.2	0.278155
149.3	0.278217
149.4	0.27829
149.5	0.278357
149.6	0.278447
149.7	0.278548
149.8	0.278652
149.9	0.27876
150	0.278887
150.1	0.279016
150.2	0.279123
150.3	0.27922
150.4	0.279316
150.5	0.279432
150.6	0.279561
150.7	0.279693
150.8	0.279825
150.9	0.279954
151	0.280071
151.1	0.280155
151.2	0.280221
151.3	0.280293
151.4	0.28036
151.5	0.280415
151.6	0.280505
151.7	0.280615
151.8	0.280732
151.9	0.280822
152	0.280893
152.1	0.280975
152.2	0.281091
152.3	0.281213
152.4	0.281297
152.5	0.281378
152.6	0.281473
152.7	0.281567
152.8	0.281652
152.9	0.28175
153	0.281848
153.1	0.281932
153.2	0.281999
153.3	0.282077
153.4	0.282194
153.5	0.282316
153.6	0.282415
153.7	0.282508
153.8	0.282608
153.9	0.282697
154	0.282779
154.1	0.282879
154.2	0.282991
154.3	0.283096
154.4	0.28319
154.5	0.283305
154.6	0.283437
154.7	0.283582
154.8	0.283705
154.9	0.283796
155	0.283872
155.1	0.283937
155.2	0.284
155.3	0.284061
155.4	0.284136
155.5	0.284221
155.6	0.284309
155.7	0.284401
